nom_reg_rbd_a,depe,zona,cod_ense2,categoria_asistencia,estudiantes,tasa_asistencia_promedio
NUBLE,Municipal,Urbano,6,Inasistencia Grave,129,0.7072868687881031
NUBLE,Municipal,Urbano,6,Inasistencia Reiterada,49,0.8758802778537187
NUBLE,Municipal,Urbano,7,Asistencia esperada,900,0.9475802768690663
NUBLE,Municipal,Urbano,7,Inasistencia Crítica,68,0.2483807346353401
NUBLE,Municipal,Urbano,7,Inasistencia Grave,400,0.7570197669847016
NUBLE,Municipal,Urbano,7,Inasistencia Reiterada,308,0.8773188755845214
NUBLE,Municipal,Urbano,8,Asistencia esperada,6,0.974273446259509
NUBLE,Municipal,Urbano,8,Inasistencia Crítica,7,0.19785288406237184
NUBLE,Municipal,Urbano,8,Inasistencia Grave,4,0.7311806869089099
NUBLE,Municipal,Urbano,8,Inasistencia Reiterada,2,0.8627354627354628
NUBLE,Particular Subvencionado,Rural,1,Asistencia esperada,34,0.9332306255835667
NUBLE,Particular Subvencionado,Rural,1,Inasistencia Crítica,9,0.3248236331569665
NUBLE,Particular Subvencionado,Rural,1,Inasistencia Grave,70,0.738407029478458
NUBLE,Particular Subvencionado,Rural,1,Inasistencia Reiterada,27,0.871546149323927
NUBLE,Particular Subvencionado,Rural,2,Asistencia esperada,477,0.950013759997071
NUBLE,Particular Subvencionado,Rural,2,Inasistencia Crítica,8,0.264904646921768
NUBLE,Particular Subvencionado,Rural,2,Inasistencia Grave,139,0.7724304979031839
NUBLE,Particular Subvencionado,Rural,2,Inasistencia Reiterada,163,0.8758052873709291
NUBLE,Particular Subvencionado,Rural,4,Asistencia esperada,163,0.9765332235300871
NUBLE,Particular Subvencionado,Rural,4,Inasistencia Crítica,13,0.17457674792061256
NUBLE,Particular Subvencionado,Rural,4,Inasistencia Grave,16,0.7612225452379899
NUBLE,Particular Subvencionado,Rural,4,Inasistencia Reiterada,19,0.8798484683575354
NUBLE,Particular Subvencionado,Rural,5,Asistencia esperada,572,0.9537320661009056
NUBLE,Particular Subvencionado,Rural,5,Inasistencia Crítica,19,0.2986649249727991
NUBLE,Particular Subvencionado,Rural,5,Inasistencia Grave,113,0.7525988524955229
NUBLE,Particular Subvencionado,Rural,5,Inasistencia Reiterada,154,0.877063291638817
NUBLE,Particular Subvencionado,Urbano,1,Asistencia esperada,1995,0.96302412467727
NUBLE,Particular Subvencionado,Urbano,1,Inasistencia Crítica,127,0.3201520511576994
NUBLE,Particular Subvencionado,Urbano,1,Inasistencia Grave,1567,0.7399571522090362
NUBLE,Particular Subvencionado,Urbano,1,Inasistencia Reiterada,630,0.8763487756157748
NUBLE,Particular Subvencionado,Urbano,2,Asistencia esperada,17729,0.957630241313734
NUBLE,Particular Subvencionado,Urbano,2,Inasistencia Crítica,274,0.293466828100567
NUBLE,Particular Subvencionado,Urbano,2,Inasistencia Grave,4748,0.7731674073802378
NUBLE,Particular Subvencionado,Urbano,2,Inasistencia Reiterada,4251,0.8768909602004575
NUBLE,Particular Subvencionado,Urbano,3,Asistencia esperada,18,0.976735098620495
NUBLE,Particular Subvencionado,Urbano,3,Inasistencia Crítica,5,0.36818181818181817
NUBLE,Particular Subvencionado,Urbano,3,Inasistencia Grave,6,0.7032828282828283
NUBLE,Particular Subvencionado,Urbano,4,Asistencia esperada,3889,0.9827833865145709
NUBLE,Particular Subvencionado,Urbano,4,Inasistencia Crítica,198,0.19848265727177006
NUBLE,Particular Subvencionado,Urbano,4,Inasistencia Grave,249,0.7391549783905175
NUBLE,Particular Subvencionado,Urbano,4,Inasistencia Reiterada,188,0.8775079934168257
NUBLE,Particular Subvencionado,Urbano,5,Asistencia esperada,7593,0.9575178724548057
NUBLE,Particular Subvencionado,Urbano,5,Inasistencia Crítica,266,0.27377678630775126
NUBLE,Particular Subvencionado,Urbano,5,Inasistencia Grave,2196,0.7631255586919594
NUBLE,Particular Subvencionado,Urbano,5,Inasistencia Reiterada,1857,0.8765887787286901
NUBLE,Particular Subvencionado,Urbano,6,Asistencia esperada,339,0.9420476785601235
NUBLE,Particular Subvencionado,Urbano,6,Inasistencia Crítica,170,0.1761286916342724
NUBLE,Particular Subvencionado,Urbano,6,Inasistencia Grave,125,0.7297354622238756
NUBLE,Particular Subvencionado,Urbano,6,Inasistencia Reiterada,87,0.8770943092685531
NUBLE,Particular Subvencionado,Urbano,7,Asistencia esperada,1227,0.9548487046012885
NUBLE,Particular Subvencionado,Urbano,7,Inasistencia Crítica,61,0.25519716536438525
NUBLE,Particular Subvencionado,Urbano,7,Inasistencia Grave,388,0.758106206493859
NUBLE,Particular Subvencionado,Urbano,7,Inasistencia Reiterada,330,0.8774742265122631
NUBLE,SLEP,Rural,1,Asistencia esperada,373,0.9610913165166057
NUBLE,SLEP,Rural,1,Inasistencia Crítica,24,0.3451044439180748
NUBLE,SLEP,Rural,1,Inasistencia Grave,204,0.7378606661150137
NUBLE,SLEP,Rural,1,Inasistencia Reiterada,106,0.8771153239530487
NUBLE,SLEP,Rural,2,Asistencia esperada,2947,0.9610263382314956
NUBLE,SLEP,Rural,2,Inasistencia Crítica,34,0.291358686791921
NUBLE,SLEP,Rural,2,Inasistencia Grave,450,0.7786628426420651
NUBLE,SLEP,Rural,2,Inasistencia Reiterada,492,0.8786088131623299
NUBLE,SLEP,Rural,4,Asistencia esperada,16,0.9866224984365228
NUBLE,SLEP,Rural,4,Inasistencia Crítica,3,0.16388361488405304
NUBLE,SLEP,Rural,4,Inasistencia Grave,2,0.7667292057535959
NUBLE,SLEP,Rural,5,Asistencia esperada,37,0.9414684897677845
NUBLE,SLEP,Rural,5,Inasistencia Crítica,2,0.24085365853658539
NUBLE,SLEP,Rural,5,Inasistencia Grave,9,0.7477059341601818
NUBLE,SLEP,Rural,5,Inasistencia Reiterada,7,0.880057862891279
NUBLE,SLEP,Rural,7,Asistencia esperada,71,0.964136154030293
NUBLE,SLEP,Rural,7,Inasistencia Crítica,10,0.1706687565308255
NUBLE,SLEP,Rural,7,Inasistencia Grave,18,0.7105333826295879
NUBLE,SLEP,Rural,7,Inasistencia Reiterada,7,0.8855417871311911
NUBLE,SLEP,Urbano,1,Asistencia esperada,159,0.9456928038915713
NUBLE,SLEP,Urbano,1,Inasistencia Crítica,37,0.3143499336557931
NUBLE,SLEP,Urbano,1,Inasistencia Grave,174,0.7200924767775689
NUBLE,SLEP,Urbano,1,Inasistencia Reiterada,51,0.874744049499291
NUBLE,SLEP,Urbano,2,Asistencia esperada,1708,0.9493666083186458
NUBLE,SLEP,Urbano,2,Inasistencia Crítica,44,0.2514211299005215
NUBLE,SLEP,Urbano,2,Inasistencia Grave,544,0.7708046271786629
NUBLE,SLEP,Urbano,2,Inasistencia Reiterada,545,0.8766529795034942
NUBLE,SLEP,Urbano,3,Asistencia esperada,23,0.9555175595011312
NUBLE,SLEP,Urbano,3,Inasistencia Crítica,5,0.40116931265566247
NUBLE,SLEP,Urbano,3,Inasistencia Grave,9,0.76117880288361
NUBLE,SLEP,Urbano,3,Inasistencia Reiterada,3,0.8673753859889932
NUBLE,SLEP,Urbano,4,Asistencia esperada,95,0.9589843767453406
NUBLE,SLEP,Urbano,4,Inasistencia Crítica,27,0.18921761587766509
NUBLE,SLEP,Urbano,4,Inasistencia Grave,41,0.7422410154189657
NUBLE,SLEP,Urbano,4,Inasistencia Reiterada,24,0.8801031402949019
NUBLE,SLEP,Urbano,5,Asistencia esperada,821,0.9486170284216898
NUBLE,SLEP,Urbano,5,Inasistencia Crítica,81,0.21298863881377386
NUBLE,SLEP,Urbano,5,Inasistencia Grave,263,0.7530401913336057
NUBLE,SLEP,Urbano,5,Inasistencia Reiterada,228,0.8773323544350365
NUBLE,SLEP,Urbano,6,Asistencia esperada,31,0.9659625298884881
NUBLE,SLEP,Urbano,6,Inasistencia Crítica,32,0.11589126644449463
NUBLE,SLEP,Urbano,6,Inasistencia Grave,19,0.6781534944963211
NUBLE,SLEP,Urbano,6,Inasistencia Reiterada,5,0.8690630797773654
NUBLE,SLEP,Urbano,7,Asistencia esperada,692,0.9539964968592309
NUBLE,SLEP,Urbano,7,Inasistencia Crítica,100,0.23747770795958828
NUBLE,SLEP,Urbano,7,Inasistencia Grave,279,0.7506003690091331
NUBLE,SLEP,Urbano,7,Inasistencia Reiterada,209,0.8772889288230004
NUBLE,SLEP,Urbano,8,Asistencia esperada,11,0.9527347876836655
NUBLE,SLEP,Urbano,8,Inasistencia Crítica,26,0.15510672138136367
NUBLE,SLEP,Urbano,8,Inasistencia Grave,19,0.688882822355732
NUBLE,SLEP,Urbano,8,Inasistencia Reiterada,4,0.8691139505655634
RIOS,Municipal,Rural,1,Asistencia esperada,452,0.9544689826793031
RIOS,Municipal,Rural,1,Inasistencia Crítica,44,0.2816383420198368
RIOS,Municipal,Rural,1,Inasistencia Grave,322,0.7318661216132748
RIOS,Municipal,Rural,1,Inasistencia Reiterada,113,0.8744539266350637
RIOS,Municipal,Rural,2,Asistencia esperada,4032,0.956279170798269
RIOS,Municipal,Rural,2,Inasistencia Crítica,39,0.24479804640387515
RIOS,Municipal,Rural,2,Inasistencia Grave,810,0.7758095404948554
RIOS,Municipal,Rural,2,Inasistencia Reiterada,788,0.8779276383368518
RIOS,Municipal,Rural,4,Asistencia esperada,4,0.9293785310734464
RIOS,Municipal,Rural,4,Inasistencia Grave,1,0.8361581920903954
RIOS,Municipal,Rural,4,Inasistencia Reiterada,1,0.864406779661017
RIOS,Municipal,Rural,5,Asistencia esperada,160,0.951604572660863
RIOS,Municipal,Rural,5,Inasistencia Crítica,9,0.3329678618181643
RIOS,Municipal,Rural,5,Inasistencia Grave,108,0.7601451020371989
RIOS,Municipal,Rural,5,Inasistencia Reiterada,40,0.8733418400154974
RIOS,Municipal,Rural,6,Asistencia esperada,21,0.9640325472643335
RIOS,Municipal,Rural,6,Inasistencia Crítica,28,0.18619492196779228
RIOS,Municipal,Rural,6,Inasistencia Grave,22,0.7267564325281829
RIOS,Municipal,Rural,6,Inasistencia Reiterada,8,0.8742649888281757
RIOS,Municipal,Rural,7,Asistencia esperada,116,0.9526516893675661
RIOS,Municipal,Rural,7,Inasistencia Crítica,13,0.17935233317172442
RIOS,Municipal,Rural,7,Inasistencia Grave,99,0.7581027279957507
RIOS,Municipal,Rural,7,Inasistencia Reiterada,39,0.8758951271287859
RIOS,Municipal,Urbano,1,Asistencia esperada,1001,0.9491236608712186
RIOS,Municipal,Urbano,1,Inasistencia Crítica,110,0.32548221900002977
RIOS,Municipal,Urbano,1,Inasistencia Grave,866,0.733577394506536
RIOS,Municipal,Urbano,1,Inasistencia Reiterada,335,0.8745877239375082
RIOS,Municipal,Urbano,2,Asistencia esperada,8262,0.9469559956525436
RIOS,Municipal,Urbano,2,Inasistencia Crítica,191,0.29035773734404263
RIOS,Municipal,Urbano,2,Inasistencia Grave,3386,0.7714670754483456
RIOS,Municipal,Urbano,2,Inasistencia Reiterada,2695,0.8770135980563194
RIOS,Municipal,Urbano,3,Asistencia esperada,21,0.9414535828518761
RIOS,Municipal,Urbano,3,Inasistencia Crítica,43,0.17508375604291876
RIOS,Municipal,Urbano,3,Inasistencia Grave,25,0.6856583426109656
RIOS,Municipal,Urbano,3,Inasistencia Reiterada,9,0.8776081622398765
RIOS,Municipal,Urbano,4,Asistencia esperada,74,0.9479336586512582
RIOS,Municipal,Urbano,4,Inasistencia Crítica,50,0.2482229429970473
RIOS,Municipal,Urbano,4,Inasistencia Grave,114,0.7129089467446074
RIOS,Municipal,Urbano,4,Inasistencia Reiterada,38,0.880821243126286
RIOS,Municipal,Urbano,5,Asistencia esperada,3791,0.9449408530372376
RIOS,Municipal,Urbano,5,Inasistencia Crítica,259,0.2716827302118397
RIOS,Municipal,Urbano,5,Inasistencia Grave,1825,0.7584317333874213
RIOS,Municipal,Urbano,5,Inasistencia Reiterada,1313,0.8763041783323933
RIOS,Municipal,Urbano,6,Asistencia esperada,164,0.9593392516500161
RIOS,Municipal,Urbano,6,Inasistencia Crítica,259,0.20500437636707114
RIOS,Municipal,Urbano,6,Inasistencia Grave,205,0.6853640316956751
RIOS,Municipal,Urbano,6,Inasistencia Reiterada,35,0.8721002594550145
RIOS,Municipal,Urbano,7,Asistencia esperada,1733,0.942180868969261
RIOS,Municipal,Urbano,7,Inasistencia Crítica,185,0.28788388952147576
RIOS,Municipal,Urbano,7,Inasistencia Grave,1004,0.7598917011702168
RIOS,Municipal,Urbano,7,Inasistencia Reiterada,664,0.8769210482472901
RIOS,Municipal,Urbano,8,Asistencia esperada,1,0.9530201342281879
RIOS,Municipal,Urbano,8,Inasistencia Crítica,21,0.2652545444966053
RIOS,Municipal,Urbano,8,Inasistencia Grave,31,0.6735720355278387
RIOS,Municipal,Urbano,8,Inasistencia Reiterada,2,0.878326340594287
RIOS,Particular Subvencionado,Rural,1,Asistencia esperada,345,0.9596682340244127
RIOS,Particular Subvencionado,Rural,1,Inasistencia Crítica,16,0.2759901409681154
RIOS,Particular Subvencionado,Rural,1,Inasistencia Grave,123,0.7601563883867443
RIOS,Particular Subvencionado,Rural,1,Inasistencia Reiterada,75,0.880145083018569
RIOS,Particular Subvencionado,Rural,2,Asistencia esperada,3791,0.9672917172404762
RIOS,Particular Subvencionado,Rural,2,Inasistencia Crítica,34,0.27501658751119795
RIOS,Particular Subvencionado,Rural,2,Inasistencia Grave,399,0.7744053946417035
RIOS,Particular Subvencionado,Rural,2,Inasistencia Reiterada,522,0.878780629050638
RIOS,Particular Subvencionado,Rural,3,Asistencia esperada,55,0.9392965650952415
RIOS,Particular Subvencionado,Rural,3,Inasistencia Crítica,3,0.22666666666666668
RIOS,Particular Subvencionado,Rural,3,Inasistencia Grave,34,0.7457316401424494
RIOS,Particular Subvencionado,Rural,3,Inasistencia Reiterada,31,0.8776963413826422
RIOS,Particular Subvencionado,Rural,4,Asistencia esperada,82,0.9815568392118382
RIOS,Particular Subvencionado,Rural,4,Inasistencia Crítica,1,0.15217391304347827
RIOS,Particular Subvencionado,Rural,4,Inasistencia Grave,10,0.7332476387796754
RIOS,Particular Subvencionado,Rural,4,Inasistencia Reiterada,3,0.874694429893487
RIOS,Particular Subvencionado,Rural,5,Asistencia esperada,209,0.9502947963179398
RIOS,Particular Subvencionado,Rural,5,Inasistencia Crítica,11,0.19542128973412287
RIOS,Particular Subvencionado,Rural,5,Inasistencia Grave,48,0.7701262001041488
RIOS,Particular Subvencionado,Rural,5,Inasistencia Reiterada,39,0.8815179852301528
RIOS,Particular Subvencionado,Rural,6,Asistencia esperada,212,0.939839090987212
RIOS,Particular Subvencionado,Rural,6,Inasistencia Crítica,73,0.2221280885936316
RIOS,Particular Subvencionado,Rural,6,Inasistencia Grave,43,0.738762231999849
RIOS,Particular Subvencionado,Rural,6,Inasistencia Reiterada,50,0.8825635580100482
RIOS,Particular Subvencionado,Rural,7,Asistencia esperada,1341,0.9487054376205334
RIOS,Particular Subvencionado,Rural,7,Inasistencia Crítica,58,0.2374065916840838
RIOS,Particular Subvencionado,Rural,7,Inasistencia Grave,452,0.7717726052192885
RIOS,Particular Subvencionado,Rural,7,Inasistencia Reiterada,490,0.8760773926751004
RIOS,Particular Subvencionado,Urbano,1,Asistencia esperada,1218,0.9549383086792579
RIOS,Particular Subvencionado,Urbano,1,Inasistencia Crítica,114,0.31382492984730165
RIOS,Particular Subvencionado,Urbano,1,Inasistencia Grave,1117,0.7399245882887348
RIOS,Particular Subvencionado,Urbano,1,Inasistencia Reiterada,440,0.8757795801801018
RIOS,Particular Subvencionado,Urbano,2,Asistencia esperada,10398,0.9528538312074477
RIOS,Particular Subvencionado,Urbano,2,Inasistencia Crítica,187,0.2839771312573494
RIOS,Particular Subvencionado,Urbano,2,Inasistencia Grave,3328,0.7750225941903796
RIOS,Particular Subvencionado,Urbano,2,Inasistencia Reiterada,3132,0.8767369448888875
RIOS,Particular Subvencionado,Urbano,3,Asistencia esperada,148,0.9766073770440681
RIOS,Particular Subvencionado,Urbano,3,Inasistencia Crítica,105,0.1977355479982412
RIOS,Particular Subvencionado,Urbano,3,Inasistencia Grave,69,0.7259524833194022
RIOS,Particular Subvencionado,Urbano,3,Inasistencia Reiterada,29,0.8827314305031991
RIOS,Particular Subvencionado,Urbano,4,Asistencia esperada,1906,0.9781590594318981
RIOS,Particular Subvencionado,Urbano,4,Inasistencia Crítica,115,0.20087167577364756
RIOS,Particular Subvencionado,Urbano,4,Inasistencia Grave,178,0.7408697208904594
RIOS,Particular Subvencionado,Urbano,4,Inasistencia Reiterada,136,0.8772461271183415
RIOS,Particular Subvencionado,Urbano,5,Asistencia esperada,4117,0.9534727076896108
RIOS,Particular Subvencionado,Urbano,5,Inasistencia Crítica,168,0.27241839411103486
RIOS,Particular Subvencionado,Urbano,5,Inasistencia Grave,1415,0.7637427196633487
RIOS,Particular Subvencionado,Urbano,5,Inasistencia Reiterada,1208,0.8762559605509133
RIOS,Particular Subvencionado,Urbano,6,Asistencia esperada,489,0.9683755159043719
RIOS,Particular Subvencionado,Urbano,6,Inasistencia Crítica,188,0.2138149190115946
RIOS,Particular Subvencionado,Urbano,6,Inasistencia Grave,192,0.7264665347713674
RIOS,Particular Subvencionado,Urbano,6,Inasistencia Reiterada,103,0.876448300013876
RIOS,Particular Subvencionado,Urbano,7,Asistencia esperada,784,0.9482525882684016
RIOS,Particular Subvencionado,Urbano,7,Inasistencia Crítica,45,0.27957413929842834
RIOS,Particular Subvencionado,Urbano,7,Inasistencia Grave,406,0.7604043350626905
RIOS,Particular Subvencionado,Urbano,7,Inasistencia Reiterada,316,0.874596234822679
RIOS,Particular Subvencionado,Urbano,8,Asistencia esperada,79,0.9801915707153382
RIOS,Particular Subvencionado,Urbano,8,Inasistencia Crítica,58,0.16339986723519098
RIOS,Particular Subvencionado,Urbano,8,Inasistencia Grave,16,0.694266336123971
RIOS,Particular Subvencionado,Urbano,8,Inasistencia Reiterada,4,0.8624048078696518
RM,Corporación Admin Delegada,Urbano,2,Asistencia esperada,36,0.9276649334769496
RM,Corporación Admin Delegada,Urbano,2,Inasistencia Crítica,14,0.22291993720565148
RM,Corporación Admin Delegada,Urbano,2,Inasistencia Grave,290,0.7634271303921574
RM,Corporación Admin Delegada,Urbano,2,Inasistencia Reiterada,100,0.8702681506724936
RM,Corporación Admin Delegada,Urbano,5,Asistencia esperada,4667,0.9459030996890707
RM,Corporación Admin Delegada,Urbano,5,Inasistencia Crítica,586,0.2668322298779419
RM,Corporación Admin Delegada,Urbano,5,Inasistencia Grave,3108,0.7580411219458499
RM,Corporación Admin Delegada,Urbano,5,Inasistencia Reiterada,2213,0.8761111302555863
RM,Corporación Admin Delegada,Urbano,6,Asistencia esperada,3,0.9331378299120234
RM,Corporación Admin Delegada,Urbano,6,Inasistencia Crítica,2,0.37662337662337664
RM,Corporación Admin Delegada,Urbano,6,Inasistencia Grave,10,0.6961967083484112
RM,Corporación Admin Delegada,Urbano,6,Inasistencia Reiterada,3,0.8811897779639715
RM,Corporación Admin Delegada,Urbano,7,Asistencia esperada,5015,0.9467167857810007
RM,Corporación Admin Delegada,Urbano,7,Inasistencia Crítica,509,0.2609810346152611
RM,Corporación Admin Delegada,Urbano,7,Inasistencia Grave,3503,0.7573219396517961
RM,Corporación Admin Delegada,Urbano,7,Inasistencia Reiterada,2276,0.8766572292071254
RM,Municipal,Rural,1,Asistencia esperada,1354,0.9548415680383996
RM,Municipal,Rural,1,Inasistencia Crítica,152,0.28693573970157576
RM,Municipal,Rural,1,Inasistencia Grave,1075,0.7388324370467252
RM,Municipal,Rural,1,Inasistencia Reiterada,463,0.8765074915240012
RM,Municipal,Rural,2,Asistencia esperada,10535,0.9559003247078461
RM,Municipal,Rural,2,Inasistencia Crítica,350,0.26307883880014854
RM,Municipal,Rural,2,Inasistencia Grave,3739,0.7655555815308944
RM,Municipal,Rural,2,Inasistencia Reiterada,2714,0.8768938760945594
RM,Municipal,Rural,3,Asistencia esperada,21,0.9707251595557064
RM,Municipal,Rural,3,Inasistencia Crítica,4,0.1543803418803419
RM,Municipal,Rural,3,Inasistencia Grave,3,0.8172550762478821
RM,Municipal,Rural,3,Inasistencia Reiterada,5,0.8735766202301635
RM,Municipal,Rural,4,Asistencia esperada,96,0.9803483795025164
RM,Municipal,Rural,4,Inasistencia Crítica,6,0.2774082286277408
RM,Municipal,Rural,4,Inasistencia Grave,38,0.753864139933893
RM,Municipal,Rural,4,Inasistencia Reiterada,10,0.8820768662232077
RM,Municipal,Rural,5,Asistencia esperada,1938,0.9638198377099455
RM,Municipal,Rural,5,Inasistencia Crítica,142,0.21184877498862426
RM,Municipal,Rural,5,Inasistencia Grave,326,0.7461711486921467
RM,Municipal,Rural,5,Inasistencia Reiterada,275,0.8769263418681501
RM,Municipal,Rural,6,Asistencia esperada,56,0.9643752083987845
RM,Municipal,Rural,6,Inasistencia Crítica,17,0.1945308332561362
RM,Municipal,Rural,6,Inasistencia Grave,7,0.6933534207727756
RM,Municipal,Rural,6,Inasistencia Reiterada,5,0.8867328370554176
RM,Municipal,Rural,7,Asistencia esperada,248,0.9649622525329888
RM,Municipal,Rural,7,Inasistencia Crítica,22,0.18034290888508922
RM,Municipal,Rural,7,Inasistencia Grave,26,0.7725226394200901
RM,Municipal,Rural,7,Inasistencia Reiterada,23,0.8734954675227808
RM,Municipal,Urbano,1,Asistencia esperada,8577,0.9463984132854429
RM,Municipal,Urbano,1,Inasistencia Crítica,2142,0.25129333096506307
RM,Municipal,Urbano,1,Inasistencia Grave,10433,0.7341952604495325
RM,Municipal,Urbano,1,Inasistencia Reiterada,3894,0.8751390300708224
RM,Municipal,Urbano,2,Asistencia esperada,76125,0.946845395451501
RM,Municipal,Urbano,2,Inasistencia Crítica,7131,0.24385642524460024
RM,Municipal,Urbano,2,Inasistencia Grave,53946,0.7552032752959512
RM,Municipal,Urbano,2,Inasistencia Reiterada,31530,0.8760491103653062
RM,Municipal,Urbano,3,Asistencia esperada,1181,0.9524196552647552
RM,Municipal,Urbano,3,Inasistencia Crítica,1329,0.19532001656533707
RM,Municipal,Urbano,3,Inasistencia Grave,958,0.7134669984666087
RM,Municipal,Urbano,3,Inasistencia Reiterada,419,0.8788966465295689
RM,Municipal,Urbano,4,Asistencia esperada,1725,0.9609673748659082
RM,Municipal,Urbano,4,Inasistencia Crítica,561,0.2574034673437373
RM,Municipal,Urbano,4,Inasistencia Grave,1430,0.7208248806310346
RM,Municipal,Urbano,4,Inasistencia Reiterada,473,0.875827689854911
RM,Municipal,Urbano,5,Asistencia esperada,23313,0.9467275938610178
RM,Municipal,Urbano,5,Inasistencia Crítica,4817,0.27915981498606446
RM,Municipal,Urbano,5,Inasistencia Grave,22787,0.7386146727105501
RM,Municipal,Urbano,5,Inasistencia Reiterada,10956,0.8756326521014206
RM,Municipal,Urbano,6,Asistencia esperada,4351,0.958538200713903
RM,Municipal,Urbano,6,Inasistencia Crítica,4838,0.19900723592550146
RM,Municipal,Urbano,6,Inasistencia Grave,3823,0.6996144357288416
RM,Municipal,Urbano,6,Inasistencia Reiterada,1124,0.8766339767015234
RM,Municipal,Urbano,7,Asistencia esperada,6937,0.9484635208684874
RM,Municipal,Urbano,7,Inasistencia Crítica,1114,0.25419074668690245
RM,Municipal,Urbano,7,Inasistencia Grave,5900,0.7533106766518088
RM,Municipal,Urbano,7,Inasistencia Reiterada,3290,0.8756893741959265
RM,Municipal,Urbano,8,Asistencia esperada,263,0.9615518257089638
RM,Municipal,Urbano,8,Inasistencia Crítica,229,0.1858020039885602
RM,Municipal,Urbano,8,Inasistencia Grave,175,0.7091892775974773
RM,Municipal,Urbano,8,Inasistencia Reiterada,79,0.8751820992905237
RM,Particular Subvencionado,Rural,1,Asistencia esperada,282,0.9498143087187664
RM,Particular Subvencionado,Rural,1,Inasistencia Crítica,24,0.25135568552665727
RM,Particular Subvencionado,Rural,1,Inasistencia Grave,265,0.7496003205915207
RM,Particular Subvencionado,Rural,1,Inasistencia Reiterada,131,0.8755714536349711
RM,Particular Subvencionado,Rural,2,Asistencia esperada,2746,0.9529511925218024
RM,Particular Subvencionado,Rural,2,Inasistencia Crítica,66,0.263897545801594
RM,Particular Subvencionado,Rural,2,Inasistencia Grave,892,0.7739917467440318
RM,Particular Subvencionado,Rural,2,Inasistencia Reiterada,788,0.8777271956584035
RM,Particular Subvencionado,Rural,3,Asistencia esperada,13,0.9642579310570019
RM,Particular Subvencionado,Rural,3,Inasistencia Crítica,4,0.38564933464634554
RM,Particular Subvencionado,Rural,3,Inasistencia Grave,8,0.6719861236124538
RM,Particular Subvencionado,Rural,4,Asistencia esperada,549,0.9810009494190091
RM,Particular Subvencionado,Rural,4,Inasistencia Crítica,30,0.2914017658733112
RM,Particular Subvencionado,Rural,4,Inasistencia Grave,53,0.7465695748079608
RM,Particular Subvencionado,Rural,4,Inasistencia Reiterada,21,0.8798496260994035
RM,Particular Subvencionado,Rural,5,Asistencia esperada,373,0.960444985887833
RM,Particular Subvencionado,Rural,5,Inasistencia Crítica,5,0.3120481927710843
RM,Particular Subvencionado,Rural,5,Inasistencia Grave,74,0.7685889530860113
RM,Particular Subvencionado,Rural,5,Inasistencia Reiterada,64,0.874481751910033
RM,Particular Subvencionado,Rural,6,Asistencia esperada,41,0.9864794391862064
RM,Particular Subvencionado,Rural,6,Inasistencia Crítica,16,0.3635711827652388
RM,Particular Subvencionado,Rural,6,Inasistencia Grave,34,0.6369055167687022
RM,Particular Subvencionado,Rural,6,Inasistencia Reiterada,4,0.882070707070707
RM,Particular Subvencionado,Rural,7,Asistencia esperada,765,0.9419997246988893
RM,Particular Subvencionado,Rural,7,Inasistencia Crítica,118,0.2830441055521446
RM,Particular Subvencionado,Rural,7,Inasistencia Grave,718,0.7645114552669466
RM,Particular Subvencionado,Rural,7,Inasistencia Reiterada,457,0.8763267751269691
RM,Particular Subvencionado,Urbano,1,Asistencia esperada,27706,0.952190093360201
RM,Particular Subvencionado,Urbano,1,Inasistencia Crítica,3497,0.24881305304231327
RM,Particular Subvencionado,Urbano,1,Inasistencia Grave,26588,0.7473141764553137
RM,Particular Subvencionado,Urbano,1,Inasistencia Reiterada,11932,0.8755877422878483
RM,Particular Subvencionado,Urbano,2,Asistencia esperada,244771,0.9517305869417894
RM,Particular Subvencionado,Urbano,2,Inasistencia Crítica,9352,0.22801598661639033
RM,Particular Subvencionado,Urbano,2,Inasistencia Grave,100997,0.770874384927311
RM,Particular Subvencionado,Urbano,2,Inasistencia Reiterada,84931,0.8768763303304944
RM,Particular Subvencionado,Urbano,3,Asistencia esperada,1155,0.9559061827394495
RM,Particular Subvencionado,Urbano,3,Inasistencia Crítica,522,0.22676629077101781
RM,Particular Subvencionado,Urbano,3,Inasistencia Grave,612,0.7341384505944595
RM,Particular Subvencionado,Urbano,3,Inasistencia Reiterada,300,0.8757666801547739
RM,Particular Subvencionado,Urbano,4,Asistencia esperada,51354,0.9793696246376856
RM,Particular Subvencionado,Urbano,4,Inasistencia Crítica,3591,0.22661470037207418
RM,Particular Subvencionado,Urbano,4,Inasistencia Grave,6640,0.7367491399366937
RM,Particular Subvencionado,Urbano,4,Inasistencia Reiterada,3980,0.8776406092502171
RM,Particular Subvencionado,Urbano,5,Asistencia esperada,96919,0.9514470215301654
RM,Particular Subvencionado,Urbano,5,Inasistencia Crítica,6456,0.2472336573789211
RM,Particular Subvencionado,Urbano,5,Inasistencia Grave,37530,0.7650504194439266
RM,Particular Subvencionado,Urbano,5,Inasistencia Reiterada,31927,0.8769296122361295
RM,Particular Subvencionado,Urbano,6,Asistencia esperada,10624,0.9645298826961768
RM,Particular Subvencionado,Urbano,6,Inasistencia Crítica,3851,0.21922682210142075
RM,Particular Subvencionado,Urbano,6,Inasistencia Grave,4340,0.7182744280709956
